NOM;CODI;DATA;SEXE;GRUP_EDAT;RESIDENCIA;CASOS_CONFIRMAT;PCR;TAR;INGRESSOS_TOTAL;INGRESSOS_CRITIC;INGRESSATS_TOTAL;INGRESSATS_CRITIC;EXITUS;CASOS_PCR;CASOS_TAR;POSITIVITAT_PCR_NUM;POSITIVITAT_TAR_NUM;POSITIVITAT_PCR_DEN;POSITIVITAT_TAR_DEN;VACUNATS_DOSI_1;VACUNATS_DOSI_2
CATALUNYA;GLOBAL;2020-08-17;Dona;30 a 39;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;40 a 49;No;114;1079;0;6;3;23;3;0;114;0;87;0;999;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;40 a 49;Si;0;14;0;0;0;0;0;0;0;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;50 a 59;No;80;932;0;2;0;24;3;0;80;0;75;0;871;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;50 a 59;Si;1;18;0;0;0;0;0;0;1;0;1;0;17;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;60 a 69;No;42;650;0;6;1;29;5;0;42;0;36;0;619;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;60 a 69;Si;0;16;0;0;0;1;0;0;0;0;0;0;16;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;70 a 79;No;30;464;0;5;0;40;7;0;30;0;29;0;444;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;70 a 79;Si;0;54;0;0;0;4;0;1;0;0;0;0;49;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;80 o més;No;23;417;0;3;1;53;4;2;23;0;20;0;403;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Dona;80 o més;Si;4;390;0;3;0;37;0;1;4;0;6;0;352;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;0 a 9;No;42;455;0;1;0;3;1;0;42;0;39;0;447;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;10 a 19;No;47;483;0;0;0;3;0;0;47;0;44;0;475;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;10 a 19;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;20 a 29;No;113;696;0;1;0;4;0;0;113;0;79;0;656;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;20 a 29;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;30 a 39;No;118;775;0;3;0;16;3;0;118;0;85;0;725;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;30 a 39;Si;0;12;0;0;0;0;0;0;0;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;40 a 49;No;126;856;0;5;1;46;12;0;126;0;99;0;804;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;40 a 49;Si;1;6;0;0;0;3;0;0;1;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;50 a 59;No;83;727;0;10;0;70;25;0;83;0;58;0;682;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;50 a 59;Si;0;14;0;0;0;3;0;0;0;0;0;0;12;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;60 a 69;No;45;566;0;12;1;79;30;0;45;0;36;0;532;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;60 a 69;Si;0;25;0;1;0;2;0;0;0;0;0;0;19;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;70 a 79;No;27;475;0;9;3;70;16;0;27;0;20;0;452;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;70 a 79;Si;0;33;0;0;0;5;1;0;0;0;0;0;25;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;80 o més;No;14;314;0;5;2;62;9;4;14;0;11;0;299;0;0;0
CATALUNYA;GLOBAL;2020-08-17;Home;80 o més;Si;1;116;0;5;0;19;1;1;1;0;2;0;100;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Altres;N/A;--;4;38;0;4;0;30;8;0;4;0;3;0;38;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;0 a 9;No;29;227;0;1;0;2;2;0;29;0;22;0;224;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;10 a 19;No;22;246;0;0;0;1;0;0;22;0;26;0;245;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;10 a 19;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;20 a 29;No;35;325;0;1;0;5;0;0;35;0;22;0;317;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;20 a 29;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;30 a 39;No;36;342;0;1;0;8;0;0;36;0;29;0;335;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;30 a 39;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;40 a 49;No;43;351;0;2;0;19;4;0;43;0;40;0;338;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;40 a 49;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;50 a 59;No;21;249;0;3;0;24;4;0;21;0;14;0;244;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;50 a 59;Si;0;6;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;60 a 69;No;23;189;0;0;0;30;4;0;23;0;18;0;186;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;60 a 69;Si;0;7;0;0;0;1;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;70 a 79;No;9;131;0;7;0;37;6;0;9;0;7;0;124;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;70 a 79;Si;0;11;0;0;0;4;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;80 o més;No;6;179;0;9;0;53;3;1;6;0;6;0;172;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Dona;80 o més;Si;3;92;0;3;0;41;0;1;3;0;2;0;76;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;0 a 9;No;16;260;0;1;0;4;1;0;16;0;17;0;260;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;10 a 19;No;24;232;0;1;0;1;0;0;24;0;28;0;232;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;10 a 19;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;20 a 29;No;30;280;0;0;0;5;0;0;30;0;28;0;274;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;30 a 39;No;26;232;0;1;2;18;6;0;26;0;22;0;225;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;30 a 39;Si;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;40 a 49;No;42;324;0;4;0;46;11;0;42;0;35;0;315;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;40 a 49;Si;0;5;0;0;0;3;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;50 a 59;No;25;288;0;3;1;71;24;1;25;0;22;0;278;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;50 a 59;Si;1;6;0;0;0;3;0;0;1;0;1;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;60 a 69;No;30;225;0;6;1;77;31;0;30;0;27;0;215;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;60 a 69;Si;0;8;0;0;0;2;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;70 a 79;No;12;188;0;4;1;71;16;0;12;0;16;0;176;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;70 a 79;Si;0;16;0;0;0;6;1;0;0;0;0;0;15;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;80 o més;No;7;155;0;8;1;64;7;3;7;0;3;0;148;0;0;0
CATALUNYA;GLOBAL;2020-08-16;Home;80 o més;Si;3;52;0;2;1;17;1;1;3;0;3;0;50;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Altres;N/A;--;5;79;0;3;0;30;8;0;5;0;3;0;78;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;0 a 9;No;19;241;0;1;0;2;2;0;19;0;17;0;241;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;10 a 19;No;27;325;0;0;0;1;0;0;27;0;27;0;323;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;10 a 19;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;20 a 29;No;48;509;0;2;0;5;0;0;48;0;47;0;499;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;30 a 39;No;41;502;0;2;0;9;0;0;41;0;48;0;489;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;30 a 39;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;40 a 49;No;34;507;0;4;0;18;4;0;34;0;36;0;494;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;40 a 49;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;50 a 59;No;39;460;0;4;1;24;4;1;39;0;43;0;447;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;50 a 59;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;60 a 69;No;14;323;0;4;0;32;4;0;14;0;13;0;308;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;60 a 69;Si;0;7;0;0;0;1;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;70 a 79;No;16;239;0;4;0;31;6;0;16;0;18;0;232;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;70 a 79;Si;1;19;0;1;0;3;0;0;1;0;1;0;17;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;80 o més;No;14;253;0;8;0;48;2;0;14;0;14;0;246;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Dona;80 o més;Si;1;150;0;5;0;36;0;2;1;0;1;0;133;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;0 a 9;No;19;344;0;0;0;4;1;0;19;0;20;0;343;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;10 a 19;No;28;320;0;0;0;1;0;0;28;0;28;0;319;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;10 a 19;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;20 a 29;No;36;427;0;2;0;4;0;0;36;0;45;0;418;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;20 a 29;Si;1;4;0;0;0;0;0;0;1;0;1;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;30 a 39;No;40;350;0;3;2;14;4;1;40;0;49;0;338;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;30 a 39;Si;1;2;0;0;0;0;0;0;1;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;40 a 49;No;42;438;0;5;2;43;12;0;42;0;48;0;422;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;40 a 49;Si;0;7;0;0;0;3;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;50 a 59;No;40;380;0;8;1;69;24;0;40;0;41;0;367;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;50 a 59;Si;0;9;0;0;0;3;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;60 a 69;No;21;301;0;5;1;74;29;0;21;0;23;0;288;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;60 a 69;Si;1;13;0;0;0;2;0;0;1;0;1;0;12;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;70 a 79;No;13;247;0;12;1;66;15;0;13;0;9;0;238;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;70 a 79;Si;1;25;0;0;0;5;1;0;1;0;1;0;24;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;80 o més;No;10;205;0;3;0;57;6;3;10;0;11;0;200;0;0;0
CATALUNYA;GLOBAL;2020-08-15;Home;80 o més;Si;0;55;0;0;0;16;0;1;0;0;0;0;49;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Altres;N/A;--;21;303;0;6;0;30;9;0;21;0;12;0;294;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;0 a 9;No;41;571;0;1;0;1;1;0;41;0;47;0;567;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;10 a 19;No;61;647;0;0;0;1;0;0;61;0;61;0;635;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;10 a 19;Si;1;2;0;0;0;0;0;0;1;0;1;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;20 a 29;No;127;1303;0;1;0;4;0;0;127;0;120;0;1213;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;20 a 29;Si;1;2;0;0;0;0;0;0;1;0;1;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;30 a 39;No;97;1353;0;2;0;12;0;0;97;0;100;0;1276;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;40 a 49;No;100;1368;0;4;0;15;4;0;100;0;103;0;1275;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;40 a 49;Si;1;14;0;0;0;0;0;0;1;0;1;0;9;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;50 a 59;No;78;1141;0;6;0;21;4;1;78;0;77;0;1062;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;50 a 59;Si;1;13;0;0;0;0;0;0;1;0;1;0;12;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;60 a 69;No;41;816;0;6;0;28;4;0;41;0;52;0;781;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;60 a 69;Si;0;20;0;0;0;1;0;0;0;0;0;0;19;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;70 a 79;No;26;545;0;1;1;30;6;0;26;0;26;0;533;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;70 a 79;Si;1;56;0;2;0;2;0;0;1;0;1;0;50;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;80 o més;No;21;527;0;6;1;43;2;2;21;0;30;0;504;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Dona;80 o més;Si;3;387;0;1;0;34;0;4;3;0;11;0;336;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;0 a 9;No;39;619;0;0;0;4;1;0;39;0;43;0;610;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;0 a 9;Si;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;10 a 19;No;63;714;0;0;0;2;0;0;63;0;62;0;703;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;10 a 19;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;20 a 29;No;108;1050;0;1;0;3;0;0;108;0;111;0;1004;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;20 a 29;Si;0;7;0;0;0;0;0;0;0;0;0;0;7;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;30 a 39;No;105;992;0;1;0;14;3;0;105;0;126;0;937;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;30 a 39;Si;0;4;0;0;0;0;0;0;0;0;0;0;4;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;40 a 49;No;113;1111;0;9;2;37;10;0;113;0;114;0;1062;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;40 a 49;Si;0;12;0;0;0;3;0;0;0;0;0;0;11;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;50 a 59;No;78;853;0;6;0;62;24;0;78;0;84;0;816;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;50 a 59;Si;1;14;0;0;0;3;0;0;1;0;1;0;13;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;60 a 69;No;48;699;0;8;2;73;29;0;48;0;45;0;674;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;60 a 69;Si;0;20;0;0;0;2;0;0;0;0;0;0;18;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;70 a 79;No;19;581;0;11;0;56;14;1;19;0;21;0;564;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;70 a 79;Si;1;47;0;0;0;5;1;0;1;0;1;0;42;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;80 o més;No;14;399;0;9;0;60;7;3;14;0;15;0;381;0;0;0
CATALUNYA;GLOBAL;2020-08-14;Home;80 o més;Si;3;131;0;3;0;15;0;2;3;0;4;0;115;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Altres;N/A;--;22;198;0;5;3;32;9;0;22;0;13;0;193;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;0 a 9;No;45;513;0;0;0;2;2;0;45;0;31;0;500;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;10 a 19;No;59;567;0;3;0;4;0;0;59;0;59;0;552;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;10 a 19;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;20 a 29;No;89;1171;0;0;0;8;0;0;89;0;100;0;1111;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;20 a 29;Si;0;2;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;30 a 39;No;104;1220;0;1;0;9;1;0;104;0;97;0;1148;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;30 a 39;Si;0;6;0;0;0;0;0;0;0;0;1;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;40 a 49;No;105;1202;0;3;0;14;4;0;104;1;104;0;1140;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;40 a 49;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;50 a 59;No;85;1005;0;3;0;22;5;0;85;0;82;0;937;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;50 a 59;Si;0;15;0;0;0;0;0;0;0;0;0;0;12;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;60 a 69;No;40;659;0;3;1;26;4;0;40;0;38;0;631;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;60 a 69;Si;0;15;0;0;0;1;0;0;0;0;0;0;10;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;70 a 79;No;21;466;0;4;0;35;7;0;21;0;22;0;455;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;70 a 79;Si;1;65;0;0;0;3;0;0;1;0;1;0;58;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;80 o més;No;24;437;0;5;0;43;1;3;24;0;14;0;416;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Dona;80 o més;Si;18;465;0;5;0;36;0;3;18;0;13;0;376;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;0 a 9;No;41;604;0;2;0;2;1;0;41;0;39;0;593;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;10 a 19;No;45;560;0;0;0;2;0;0;45;0;49;0;548;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;10 a 19;Si;0;9;0;0;0;0;0;0;0;0;0;0;9;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;20 a 29;No;96;889;0;2;0;1;0;0;96;0;93;0;842;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;20 a 29;Si;0;4;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;30 a 39;No;110;907;0;3;0;16;3;0;110;0;80;0;862;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;30 a 39;Si;0;14;0;0;0;0;0;0;0;0;0;0;14;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;40 a 49;No;100;1035;1;5;0;41;9;0;100;0;102;1;988;1;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;40 a 49;Si;1;19;0;1;1;3;1;0;1;0;0;0;16;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;50 a 59;No;69;771;0;3;1;71;24;0;69;0;69;0;735;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;50 a 59;Si;0;26;0;1;0;2;0;0;0;0;0;0;19;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;60 a 69;No;41;578;0;8;3;73;27;0;41;0;44;0;549;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;60 a 69;Si;0;32;0;1;0;2;0;0;0;0;0;0;24;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;70 a 79;No;26;430;0;4;1;54;16;1;26;0;26;0;420;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;70 a 79;Si;0;55;0;0;0;6;1;1;0;0;0;0;49;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;80 o més;No;15;351;0;6;1;56;7;1;15;0;15;0;335;0;0;0
CATALUNYA;GLOBAL;2020-08-13;Home;80 o més;Si;2;131;1;2;0;16;0;0;2;0;2;0;104;1;0;0
CATALUNYA;GLOBAL;2020-08-12;Altres;N/A;--;13;179;0;1;0;31;8;0;13;0;10;0;171;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;0 a 9;No;29;502;0;1;1;2;2;0;29;0;34;0;495;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;10 a 19;No;63;583;0;0;0;2;0;0;63;0;62;0;568;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;10 a 19;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;20 a 29;No;97;1219;0;3;0;7;0;0;97;0;103;0;1156;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;2;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;30 a 39;No;84;1244;0;3;0;11;0;0;83;1;99;0;1169;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;30 a 39;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;40 a 49;No;100;1272;0;2;0;17;5;0;100;0;105;0;1195;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;40 a 49;Si;0;5;0;0;0;0;0;0;0;0;0;0;5;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;50 a 59;No;63;1009;0;9;0;21;5;0;63;0;65;0;958;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;50 a 59;Si;0;17;0;0;0;0;0;0;0;0;0;0;15;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;60 a 69;No;40;663;0;4;0;24;4;0;40;0;38;0;632;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;60 a 69;Si;1;35;0;0;0;3;0;0;1;0;1;0;33;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;70 a 79;No;16;499;0;2;0;35;7;1;15;1;13;0;484;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;70 a 79;Si;3;66;0;0;0;2;0;0;3;0;3;0;58;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;80 o més;No;19;461;0;4;0;44;1;3;19;0;25;0;442;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Dona;80 o més;Si;23;476;0;9;0;33;0;0;23;0;28;0;404;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;0 a 9;No;49;625;0;0;0;2;1;0;49;0;43;0;609;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;0 a 9;Si;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;10 a 19;No;45;551;0;1;0;2;0;0;45;0;43;0;541;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;10 a 19;Si;0;6;0;0;0;0;0;0;0;0;0;0;6;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;20 a 29;No;85;991;0;1;0;3;0;0;85;0;102;0;950;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;20 a 29;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;30 a 39;No;96;884;0;1;0;15;3;0;95;1;86;0;838;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;30 a 39;Si;0;3;0;0;0;0;0;0;0;0;0;0;3;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;40 a 49;No;106;993;0;5;0;42;10;0;106;0;99;0;931;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;40 a 49;Si;1;12;0;1;0;1;0;0;1;0;1;0;11;0;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;50 a 59;No;68;813;1;3;2;71;25;0;67;1;57;1;771;1;0;0
CATALUNYA;GLOBAL;2020-08-12;Home;50 a 59;Si;1;22;0;0;0;2;0;0;1;0;1;0;17;0;0;0
